Timestamp,NGTL-Field Receipts,Groundbirch East Receipt,Gordondale Receipt,Total Receipts,Intraprovincial Demand,Empress Border Flow,Mcneil Border Flow,Alberta-BC Border Flow,Willow Valley Interconnect,Total Deliveries,Current Linepack,Linepack 4Hr Roc,Net Storage Flow,Flow Differential,Linepack Target
2026-08-12 03:00:47,14000,404,0,14401,5323,4328,730,2239,114,14229,20143,211,-832,173,20659
2026-08-12 03:29:44,13944,411,0,14355,5328,4338,727,2243,111,14262,20149,201,-834,93,20659
2026-08-12 04:00:52,13913,405,0,14322,5290,4346,724,2245,114,14231,20154,251,-835,92,20659
2026-08-12 04:29:43,13937,403,0,14340,5320,4344,728,2246,114,14246,20157,242,-838,95,20659
2026-08-12 05:00:49,13944,410,0,14354,5248,4356,722,2249,113,14208,20163,233,-840,146,20659
2026-08-12 05:29:42,13980,390,0,14370,5255,4294,723,2248,113,14130,20168,251,-838,241,20659
2026-08-12 06:00:49,13958,404,0,14364,5254,4312,725,2260,113,14182,20174,262,-839,181,20659
2026-08-12 06:29:46,13970,404,0,14376,5320,4310,724,2264,113,14233,20174,238,-840,142,20659
2026-08-12 07:00:51,13968,404,0,14374,5328,4311,724,2268,80,14156,20172,171,-779,218,20659
2026-08-12 07:29:48,13969,405,0,14376,5315,4302,724,2266,82,14201,20171,132,-842,175,20659
2026-08-12 08:00:53,14039,402,0,14444,5339,4291,725,2265,78,14211,20169,89,-839,232,20659
2026-08-12 08:29:44,13960,406,0,14367,5355,4288,722,2258,78,14151,20164,39,-804,216,20659
2026-08-12 09:00:47,13996,404,0,14403,5340,4279,722,2273,92,14166,20160,-16,-826,237,20659
2026-08-12 09:29:44,13640,409,0,14097,5290,4272,722,2268,219,14115,20158,-62,-626,-18,20659
2026-08-12 10:00:50,13784,288,0,14129,5310,4282,732,2266,216,14153,20149,-155,-634,-24,20659
2026-08-12 10:29:42,13648,290,28,14076,5241,4247,733,2271,214,14100,20138,-216,-576,-24,20659
2026-08-12 11:00:48,13584,284,27,14065,5278,4198,731,2273,223,14035,20129,-254,-533,18,20659
2026-08-12 11:29:43,13703,291,27,14175,5280,4192,732,2288,219,13966,20119,-310,-431,208,20659
2026-08-12 12:00:47,13889,289,26,14357,5309,4191,729,2299,207,13946,20111,-348,-434,411,20659
2026-08-12 12:29:43,13932,282,50,14417,5345,4179,729,2370,224,14114,20106,-345,-432,302,20659
2026-08-12 13:00:49,14006,281,50,14489,5324,4176,724,2389,212,14123,20105,-330,-431,367,20659
2026-08-12 13:29:44,14123,289,50,14614,5424,4172,732,2399,178,14104,20104,-324,-432,510,20659
2026-08-12 14:00:48,14186,290,50,14678,5349,4177,725,2427,221,14176,20104,-267,-439,502,20659
2026-08-12 14:29:45,14125,290,49,14616,5350,4172,722,2418,298,14147,20106,-191,-437,469,20659
2026-08-12 15:00:49,14166,287,49,14653,5379,4169,724,2932,220,14671,20100,-172,-416,-18,20659
2026-08-12 15:29:43,14024,289,49,14390,5324,4170,731,2788,220,14400,20096,-135,-460,-10,20659
2026-08-12 16:00:48,14252,287,50,14742,5388,4155,727,2718,220,14363,20089,-132,-328,379,20659
2026-08-12 16:29:43,14097,300,71,14578,5379,4156,729,2701,219,14346,20086,-122,-372,231,20659
2026-08-12 17:00:46,13908,294,71,14376,5411,4163,736,2680,223,14359,20080,-149,-379,17,20659
2026-08-12 17:29:43,13907,290,71,14370,5259,4170,732,2679,200,14200,20076,-169,-378,170,20659
2026-08-12 18:00:59,13900,263,71,14384,5304,4181,726,2719,196,14288,20066,-231,-378,95,20659
2026-08-12 18:29:44,13999,316,70,14487,5302,4177,728,2739,197,14304,20063,-259,-377,183,20659
2026-08-12 19:00:48,13951,274,69,14410,5382,4194,722,2731,201,14378,20065,-213,-375,32,20659
2026-08-12 19:29:45,13759,266,71,14196,5338,4188,738,2737,195,14338,20060,-221,-373,-141,20659
2026-08-12 20:00:49,13847,310,70,14345,5341,4188,743,2730,200,14414,20054,-209,-376,-68,20659
2026-08-12 20:29:45,13854,279,70,14309,5323,4198,738,2720,194,14336,20054,-191,-374,-27,20659
2026-08-12 21:00:47,13989,314,70,14475,5358,4202,741,2716,194,14376,20045,-214,-373,99,20659
2026-08-12 21:29:44,14128,281,70,14581,5455,4212,740,2710,194,14460,20037,-234,-373,121,20659
2026-08-12 22:00:49,14024,264,77,14522,5418,4220,740,2704,195,14450,20030,-211,-370,72,20659
2026-08-12 22:29:44,14160,320,79,14663,5413,4217,739,2687,196,14407,20020,-254,-371,255,20659
2026-08-12 23:00:53,14108,265,79,14608,5423,4230,732,2696,197,14431,20016,-291,-368,177,20659
2026-08-12 23:29:42,14276,313,79,14773,5412,4225,734,2689,190,14418,20015,-269,-370,355,20659
2026-08-13 00:00:50,14248,266,79,14731,5423,4230,736,2690,197,14437,20016,-230,-372,294,20659
2026-08-13 00:29:42,14352,280,80,14817,5362,4235,742,2687,198,14377,20016,-231,-371,440,20659
2026-08-13 01:00:45,14263,271,81,14760,5447,4243,736,2687,186,14379,19995,-294,-370,381,20659
2026-08-13 01:29:42,14240,268,81,14693,5377,4240,736,2683,196,14386,20013,-145,-372,306,20659
2026-08-13 02:00:47,14310,288,81,14804,5360,4240,743,2687,197,14384,20015,-95,-369,420,20659
2026-08-13 02:29:42,14362,269,81,14817,5341,4234,735,2677,196,14334,20015,-33,-368,483,20659
2026-08-13 03:00:47,14301,316,81,14777,5320,4237,728,2686,197,14339,20018,8,-372,438,20659
2026-08-13 03:29:43,14229,280,82,14694,5290,4235,722,2683,191,14288,20019,24,-372,406,20659
2026-08-13 04:00:55,14310,307,81,14810,5323,4224,726,2684,197,14301,20020,23,-370,509,20659
2026-08-13 04:29:44,14247,307,81,14738,5346,4208,736,2677,194,14321,20023,43,-372,417,20659
2026-08-13 05:00:45,14218,314,81,14664,5344,4231,736,2682,194,14333,20023,168,-372,331,20659
2026-08-13 05:29:42,14205,311,81,14701,5348,4226,702,2680,186,14304,20024,65,-370,397,20659
2026-08-13 06:00:46,14303,296,81,14783,5318,4233,705,2678,196,14294,20030,90,-368,489,20659
2026-08-13 06:29:46,14290,319,81,14795,5335,4237,701,2687,190,14302,20031,98,-368,493,20659
2026-08-13 07:00:49,14283,272,81,14746,5372,4239,696,2688,193,14348,20029,71,-367,398,20659
2026-08-13 07:29:48,14219,316,81,14717,5385,4228,688,2686,194,14318,20025,37,-370,399,20659
2026-08-13 08:00:50,14105,296,80,14582,5392,4152,700,2694,194,14256,20026,39,-372,327,20659
2026-08-13 08:29:47,14088,316,81,14587,5373,4063,704,2698,195,14172,20020,-17,-370,414,20659
2026-08-13 09:00:53,14437,284,83,15037,5299,4076,692,2693,188,14243,20006,-106,-291,794,20659
2026-08-13 09:29:44,14256,251,87,14796,5296,4072,626,2706,194,14054,20002,-128,-294,742,20659
2026-08-13 10:00:54,14095,256,86,14662,5321,3969,710,2709,195,14076,19989,-245,-272,586,20659
2026-08-13 10:29:44,14184,250,84,14763,5192,4060,700,2708,187,13988,19977,-326,-232,774,20659
2026-08-13 11:00:48,14266,251,84,14910,5169,4068,691,2884,191,14254,19972,-345,-254,656,20659
2026-08-13 11:29:45,14255,251,82,14898,5183,4115,673,2833,197,14227,19964,-367,-247,671,20659
2026-08-13 12:00:48,14375,248,82,15012,5135,4118,671,2875,195,14221,19962,-382,-250,791,20659
2026-08-13 12:29:43,14464,253,81,15144,5154,4122,672,2878,195,14263,19968,-312,-210,881,20659
2026-08-13 13:00:52,14527,253,81,15203,5119,4122,684,2894,193,14251,19968,-224,-218,952,20659
2026-08-13 13:29:44,14518,257,82,15198,5122,4121,682,2891,195,14240,19970,-198,-217,958,20659
2026-08-13 14:00:47,14600,255,81,15303,5116,4127,684,2883,197,14163,19973,-95,-120,1140,20659
2026-08-13 14:29:47,14594,255,81,15310,5095,4117,685,2855,193,14094,19976,-4,-100,1216,20659
2026-08-13 15:00:47,14388,387,115,15289,5059,4123,692,2847,245,14096,19980,46,-17,1193,20659
2026-08-13 15:29:44,14623,389,115,15506,5140,4130,703,2836,198,14075,19998,208,-17,1431,20659
2026-08-13 16:00:49,14633,391,73,15457,5155,4136,698,2831,160,14068,20001,231,-23,1389,20659
2026-08-13 16:29:44,14720,393,94,15614,5145,4137,692,2826,219,14113,19931,-224,-6,1501,20659
2026-08-13 17:00:50,14518,378,125,15421,5146,4130,691,2820,121,13998,19954,-88,-1,1423,20659
2026-08-13 17:29:43,14727,382,102,15607,5133,4146,691,2634,122,13803,19994,148,1,1804,20659
2026-08-13 18:00:51,14777,378,125,15679,5118,4151,692,2714,212,13958,20034,362,-6,1721,20659
2026-08-13 18:29:47,14744,395,125,15652,5194,4130,693,2723,215,14027,20044,408,-12,1625,20659
2026-08-13 19:00:53,14805,386,124,15708,5180,4132,695,2679,188,13963,20063,499,-7,1745,20659
2026-08-13 19:29:53,14612,372,125,15485,5183,4138,696,2694,166,13963,20086,526,-22,1523,20659
2026-08-13 20:00:59,14553,378,125,15422,5166,4141,694,2655,165,13912,20108,640,-35,1510,20659
2026-08-13 20:29:55,14549,382,125,15422,5163,4132,698,2669,163,13915,20123,1153,-36,1506,20659
2026-08-13 21:00:54,14682,392,124,15563,5170,4136,699,2686,166,13953,20141,1122,-38,1610,20659
2026-08-13 21:30:03,14685,385,125,15561,5244,4137,702,2691,108,13968,20162,1004,-38,1593,20659
2026-08-13 22:00:57,14621,392,125,15504,5178,4138,705,2697,168,13984,20181,887,-39,1520,20659
2026-08-13 22:29:41,14668,338,124,15495,5204,4114,705,2707,163,13980,20196,914,-39,1514,20659
2026-08-13 23:00:51,14663,272,124,15403,5179,4119,702,2707,164,13974,20217,924,-39,1429,20659
2026-08-13 23:29:43,14639,246,124,15376,5200,4122,705,2710,165,13987,20233,881,-39,1389,20659
2026-08-14 00:00:45,14583,283,124,15353,5162,4121,705,2712,165,13948,20247,836,-41,1404,20659
2026-08-14 00:29:43,14571,270,124,15330,5214,4123,704,2711,165,14028,20258,813,-64,1302,20659
2026-08-14 01:00:46,14549,273,124,15315,5202,4119,706,2707,166,14012,20272,786,-72,1303,20659
2026-08-14 01:29:45,14609,250,125,15346,5180,4122,705,2710,167,13996,20285,734,-61,1350,20659
2026-08-14 02:00:50,14466,270,124,15224,5236,4044,686,2716,167,13940,20299,707,-62,1284,20659
2026-08-14 02:29:45,14571,267,125,15326,5233,4160,683,2712,168,14047,20311,685,-53,1280,20659
2026-08-14 03:00:54,14644,194,125,15312,5225,4211,698,2715,168,14103,20322,632,-50,1209,20659
2026-08-14 03:29:43,14668,195,125,15350,5224,4156,693,2714,168,14051,20336,618,-51,1299,20659
2026-08-14 04:00:49,14691,187,124,15381,5278,4114,691,2719,168,14066,20353,636,-51,1315,20659
2026-08-14 04:29:44,14676,187,124,15349,5247,3997,682,2720,167,13895,20366,647,-48,1453,20659
2026-08-14 05:00:50,14636,199,125,15306,5264,4154,693,2719,167,14078,20380,646,-54,1228,20659
2026-08-14 05:29:43,14615,202,125,15300,5282,4130,694,2720,168,14088,20389,624,-54,1212,20659
2026-08-14 06:00:49,14587,196,125,15271,5273,4130,692,2720,167,14081,20395,578,-56,1190,20659
2026-08-14 06:29:45,14549,194,124,15225,5283,4137,691,2719,167,14070,20401,539,-57,1154,20659
2026-08-14 07:00:51,14520,181,124,15178,5272,4119,692,2720,167,14067,20401,472,-67,1111,20659
2026-08-14 07:29:45,14526,204,125,15206,5286,4032,689,3028,167,13986,20395,356,-72,1220,20659
2026-08-14 08:00:52,14523,182,124,15180,5334,4091,687,2727,167,14086,20390,224,-81,1093,20659
2026-08-14 08:29:44,14514,188,124,15172,5311,4045,682,2543,167,14030,20390,141,-267,1141,20659
2026-08-14 09:00:52,14398,204,124,14931,5302,4011,677,2353,167,13910,20383,19,-500,1021,20659
2026-08-14 09:29:45,13853,209,105,14167,5297,4087,674,1931,85,13511,20374,-87,-789,657,20659
2026-08-14 10:00:51,13759,212,99,14069,5289,4045,674,2046,50,13670,20366,-178,-934,400,20659
2026-08-14 10:29:43,13695,226,99,14020,5317,4071,661,2066,50,13786,20354,-280,-970,234,20659
2026-08-14 11:00:51,13760,242,99,14101,5274,4086,658,2091,49,13771,20341,-361,-966,331,20659
2026-08-14 11:29:46,13839,235,98,14172,5286,4083,652,2220,36,13900,20329,-399,-967,272,20659
2026-08-14 12:00:49,13890,246,82,14214,5230,4075,652,2249,53,13892,20287,-621,-965,322,20659
2026-08-14 12:29:44,13672,228,88,13987,5262,4071,651,2241,52,13895,20270,-718,-962,92,20659
2026-08-14 13:00:51,13953,246,80,14279,5264,4071,650,2183,51,13758,20262,-727,-908,521,20659
2026-08-14 13:29:42,13974,244,79,14298,5286,4065,654,2227,50,13848,20260,-686,-913,449,20659
2026-08-14 14:00:46,13841,256,79,14176,5279,4109,658,2226,48,14004,20255,-666,-1054,172,20659
2026-08-14 14:29:42,13977,263,79,14320,5307,4071,656,2239,46,14033,20238,-695,-1059,287,20659
2026-08-14 15:00:54,13998,265,80,14343,5268,4062,653,2228,44,13994,20224,-703,-1063,349,20659
2026-08-14 15:29:45,14076,264,80,14420,5317,4072,652,2226,44,14085,20217,-668,-1113,336,20659
2026-08-14 16:00:51,14033,271,80,14389,5291,4072,656,2228,43,14053,20214,-435,-1112,336,20659
2026-08-14 16:29:45,14190,286,79,14556,5244,4038,655,2200,42,13976,20214,-335,-1115,579,20659
2026-08-14 17:00:53,14107,295,80,14482,5282,4035,659,2192,42,13971,20214,-288,-1114,511,20659
2026-08-14 17:29:44,14149,294,79,14523,5281,4042,657,2190,42,13981,20215,-269,-1116,542,20659
2026-08-14 18:00:54,14115,295,79,14489,5242,4079,653,2166,42,13957,20222,-200,-1119,532,20659
2026-08-14 18:29:47,14418,291,81,14790,5264,4088,662,2116,47,13940,20231,-40,-1114,849,20659
2026-08-14 19:00:58,14490,293,79,14864,5294,4105,656,2136,49,14025,20242,113,-1115,839,20659
2026-08-14 19:29:51,14478,292,79,14848,5299,4101,669,2129,50,14027,20253,212,-1115,821,20659
2026-08-14 20:00:55,14360,293,80,14730,5270,4103,672,2087,55,13969,20264,300,-1117,761,20659
2026-08-14 20:29:51,13682,300,80,14061,5269,4110,675,2110,48,13980,20271,341,-1120,82,20659
2026-08-14 21:00:50,13648,294,79,14024,5294,4106,678,2118,46,14021,20270,336,-1118,3,20659
2026-08-14 21:29:49,13709,295,80,14084,5320,4108,680,1983,45,13909,20275,360,-1118,175,20659
2026-08-14 22:00:48,13679,296,80,14055,5295,4107,681,2036,44,13918,20274,316,-1119,136,20659
2026-08-14 22:29:43,13900,296,81,14275,5326,4102,684,2053,44,13983,20272,245,-1119,292,20659
2026-08-14 23:00:45,13829,298,80,14206,5343,4130,682,2002,43,13962,20274,187,-1117,244,20659
2026-08-14 23:29:43,13852,294,82,14228,5302,4113,684,1867,42,13794,20274,130,-1117,434,20659
2026-08-15 00:00:50,13925,292,82,14299,5272,4107,684,1828,42,13712,20275,66,-1118,587,20659
2026-08-15 00:29:46,13834,296,82,14212,5296,4111,684,1824,41,13756,20273,9,-1118,456,20659
2026-08-15 01:00:49,13856,295,82,14232,5315,4102,688,1829,41,13722,20272,16,-1118,510,20659
2026-08-15 01:29:43,13871,296,82,14249,5230,4116,693,1840,41,13710,20277,12,-1122,539,20659
2026-08-15 02:00:53,13835,294,82,14211,5229,4114,695,1839,40,13743,20280,37,-1123,468,20659
2026-08-15 02:29:43,13914,293,82,14289,5273,4131,696,1845,40,13756,20282,60,-1125,533,20659
2026-08-15 03:00:49,13921,293,82,14297,5265,4136,700,1851,40,13770,20286,75,-1125,527,20659
2026-08-15 03:29:43,13942,296,82,14320,5258,4144,700,1870,40,13772,20290,96,-1130,547,20659
2026-08-15 04:00:46,13838,294,82,14213,5238,4153,702,1875,40,13790,20295,116,-1129,423,20659
2026-08-15 04:29:44,13892,294,81,14270,5247,4156,704,1881,40,13807,20301,172,-1132,463,20659
2026-08-15 05:00:44,13856,295,82,14232,5236,4165,704,1892,40,13819,20308,217,-1131,414,20659
2026-08-15 05:29:42,13831,295,83,14210,5201,4172,705,1903,40,13835,20320,258,-1161,375,20659
2026-08-15 06:00:49,13662,296,82,14041,5183,4181,706,1907,39,13879,20321,243,-1178,162,20659
2026-08-15 06:29:42,13730,296,82,14110,5181,4188,699,1918,39,13874,20317,211,-1177,236,20659
2026-08-15 07:00:53,13730,296,81,14107,5196,4189,695,1925,26,13879,20313,162,-1181,228,20659
2026-08-15 07:29:45,13694,294,81,14070,5212,4204,689,1930,26,13884,20306,95,-1172,185,20659
2026-08-15 08:00:51,13585,297,81,13963,5214,4207,691,1946,26,13922,20293,-8,-1177,41,20659
2026-08-15 08:29:46,13689,294,81,14064,5190,4215,688,1946,26,13908,20274,-164,-1176,156,20659
2026-08-15 09:00:48,13605,317,81,14002,5191,4222,690,2052,26,14068,20254,-324,-1224,-66,20659
2026-08-15 09:29:42,13560,341,101,14002,5193,4227,691,2305,42,14074,20235,-508,-949,-71,20659
2026-08-15 10:00:46,13448,343,102,13882,5167,4182,698,2179,47,13853,20217,-623,-935,28,20659
2026-08-15 10:29:44,13492,336,103,13930,5139,4185,698,2160,64,13828,20193,-746,-932,103,20659
2026-08-15 11:00:50,13586,307,102,14057,5169,4167,696,2184,84,13890,20176,-823,-900,167,20659
2026-08-15 11:29:46,13659,339,102,14136,5156,4174,695,2160,98,13855,20166,-843,-896,282,20659
2026-08-15 12:00:47,13722,348,101,14204,5147,4143,685,2145,66,13785,20157,-816,-892,419,20659
2026-08-15 12:29:43,13772,342,101,14252,5130,4159,687,2129,69,13745,20154,-718,-893,506,20659
2026-08-15 13:00:45,13895,342,102,14374,5135,4155,684,2124,39,13722,20156,-590,-900,652,20659
2026-08-15 13:29:43,13875,343,102,14355,5086,4162,678,2106,38,13588,20162,-439,-842,767,20659
2026-08-15 14:00:49,14013,346,102,14496,5081,4167,676,1787,38,13293,20178,-237,-852,1202,20659
2026-08-15 14:29:43,13981,333,102,14451,5041,4176,675,1808,39,13353,20206,80,-942,1098,20659
2026-08-15 15:00:54,14056,332,101,14516,5075,4132,678,1694,39,13240,20218,250,-954,1275,20659
2026-08-15 15:29:44,14161,331,101,14618,5045,4147,673,1821,39,13360,20229,379,-952,1258,20659
2026-08-15 16:00:46,14118,332,102,14576,5076,4139,673,1769,40,13325,20247,539,-951,1251,20659
2026-08-15 16:29:42,14106,346,101,14577,5055,4137,671,1800,39,13307,20266,667,-953,1270,20659
2026-08-15 17:01:04,14066,422,101,14615,5030,4126,672,1842,40,13350,20284,768,-954,1265,20659
2026-08-15 17:29:44,14091,421,101,14638,5048,4130,671,1849,38,13383,20302,842,-953,1255,20659
2026-08-15 18:00:51,14098,420,101,14643,5048,4105,672,1857,40,13346,20318,843,-952,1297,20659
2026-08-15 18:29:44,14438,418,101,14982,5030,4126,673,1861,42,13390,20341,805,-954,1591,20659
2026-08-15 19:00:50,14459,407,102,14991,5086,4103,667,1876,39,13404,20370,914,-957,1587,20659
2026-08-15 19:29:44,14446,408,101,14979,5098,4094,670,1888,40,13432,20401,1035,-962,1547,20659
2026-08-15 20:00:52,14413,369,101,14912,5114,4087,672,1906,17,13395,20433,1115,-963,1516,20659
2026-08-15 20:29:44,13915,374,101,14415,5080,4037,688,1912,45,13409,20457,1150,-962,1006,20659
2026-08-15 21:00:59,13942,373,102,14442,5132,4054,692,1904,44,13445,20476,1149,-966,997,20659
2026-08-15 21:29:59,13912,369,101,14406,5093,4067,692,1917,44,13455,20490,1124,-968,951,20659
2026-08-15 22:01:19,13711,368,102,14205,5117,4080,696,1940,44,13530,20503,1108,-966,675,20659
2026-08-15 22:29:44,13764,394,102,14284,5103,4122,695,1920,43,13506,20512,1027,-967,778,20659
2026-08-15 23:00:47,13812,396,102,14334,5089,4126,695,1919,43,13513,20520,900,-969,821,20659
2026-08-15 23:29:42,13829,398,102,14354,5110,4123,700,1951,43,13579,20527,756,-968,774,20659
2026-08-16 00:00:49,13757,395,102,14278,5125,4119,700,2317,45,13881,20541,650,-896,398,20659
2026-08-16 00:29:43,13881,283,124,14312,5127,4117,700,2190,46,13743,20541,502,-897,569,20659
2026-08-16 01:00:46,13942,308,118,14391,5135,4111,705,2294,34,13838,20543,403,-899,553,20659
2026-08-16 01:29:44,14093,313,118,14548,5061,4118,704,2303,34,13783,20545,329,-815,765,20659
2026-08-16 02:00:48,14031,402,118,14572,5114,4131,707,2326,31,13799,20547,266,-814,773,20659
2026-08-16 02:29:44,14009,410,119,14554,5133,4128,704,2332,30,13797,20556,267,-816,757,20659
2026-08-16 03:00:49,14096,407,119,14622,5142,4135,700,2334,30,13823,20561,246,-840,799,20659
2026-08-16 03:29:44,14081,406,119,14606,5174,4130,701,2339,31,13843,20566,234,-804,763,20659
2026-08-16 04:00:50,14067,406,118,14592,5146,4123,697,2328,31,13784,20572,191,-800,808,20659
2026-08-16 04:29:44,13987,404,119,14509,5170,4116,702,2307,32,13781,20580,231,-788,728,20659
2026-08-16 05:00:50,14146,406,119,14670,5170,4107,705,2270,60,13764,20589,278,-791,906,20659
2026-08-16 05:29:43,14123,404,118,14645,5132,4103,703,2254,59,13711,20600,334,-792,934,20659
2026-08-16 06:00:52,13920,404,116,14440,5163,4126,698,2246,41,13720,20611,388,-789,720,20659
2026-08-16 06:29:45,14024,405,118,14547,5109,4115,699,1989,42,13429,20624,409,-821,1119,20659
2026-08-16 07:00:50,13932,374,119,14424,5097,4059,698,1941,42,13323,20639,469,-824,1101,20659
2026-08-16 07:29:47,13889,359,119,14367,5131,4111,697,1878,42,13349,20652,514,-826,1017,20659
2026-08-16 08:00:49,13839,358,119,14316,5106,4117,691,1953,43,13402,20662,535,-832,914,20659
2026-08-16 08:29:46,13803,363,118,14284,5136,4122,681,1969,44,13537,20667,526,-926,747,20659
2026-08-16 09:00:54,13566,362,118,14046,5104,4148,676,1963,44,13560,20667,468,-980,486,20659
2026-08-16 09:29:46,13415,328,108,13850,5057,4116,671,1962,199,13542,20663,376,-882,308,20659
2026-08-16 10:00:48,13485,316,106,13904,5063,4125,666,1921,253,13568,20655,260,-880,336,20659
2026-08-16 10:29:45,13445,321,106,13873,5086,4143,664,1935,252,13623,20647,134,-890,250,20659
2026-08-16 11:00:47,13556,322,106,13983,5109,4101,662,1944,274,13648,20640,4,-889,335,20659
2026-08-16 11:29:44,13584,332,105,14020,5092,4119,669,1963,264,13652,20633,-113,-882,369,20659
2026-08-16 12:00:49,13418,322,105,13849,5106,4116,679,2101,288,13794,20637,-145,-854,55,20659
2026-08-16 12:29:43,13570,318,105,14088,4999,4112,688,2153,346,13819,20640,-163,-768,270,20659
2026-08-16 13:00:50,13603,346,106,14172,5056,4098,686,2108,290,13739,20636,-187,-729,433,20659
2026-08-16 13:29:42,13568,401,106,14200,4925,4092,688,2082,308,13759,20633,-181,-735,440,20659
2026-08-16 14:00:49,13565,414,106,14212,4965,4126,690,2076,303,13710,20635,-119,-826,502,20659
2026-08-16 14:29:44,13652,421,106,14307,4979,4090,699,2071,300,13680,20635,-70,-819,628,20659
2026-08-16 15:00:49,13663,416,105,14319,4997,4098,698,2069,295,13707,20634,-33,-824,612,20659
2026-08-16 15:29:42,13548,419,105,14205,4964,4097,713,2062,295,13676,20637,24,-830,529,20659
2026-08-16 16:00:47,13633,424,106,14311,4980,4099,713,2057,296,13702,20638,6,-831,609,20659
2026-08-16 16:29:43,13698,422,106,14356,4998,4120,713,2059,295,13743,20639,-4,-835,613,20659
2026-08-16 17:00:48,13678,424,105,14340,4974,4113,716,2057,323,13739,20644,46,-828,601,20659
2026-08-16 17:29:44,13594,422,106,14257,5036,4118,714,2070,326,13799,20646,77,-823,458,20659
2026-08-16 18:00:50,13625,422,105,14284,5052,4112,716,2070,325,13823,20647,73,-829,461,20659
2026-08-16 18:29:44,13601,425,107,14264,5023,4122,716,2083,331,13832,20647,69,-831,432,20659
2026-08-16 19:00:54,13584,425,106,14246,4963,4108,719,2075,322,13735,20652,107,-828,511,20659
2026-08-16 19:29:45,13544,423,106,14204,4996,4095,723,2075,295,13744,20657,119,-834,459,20659
2026-08-16 20:00:51,13501,424,105,14162,5002,4103,724,2081,325,13788,20659,129,-837,374,20659
2026-08-16 20:29:43,13657,428,105,14322,4995,4102,727,2097,317,13790,20662,136,-832,532,20659
2026-08-16 21:00:50,13605,422,106,14258,4998,4117,728,2118,322,13844,20662,111,-844,414,20659
2026-08-16 21:29:50,13619,424,105,14272,5044,4073,735,2128,328,13880,20658,77,-845,392,20659
2026-08-16 22:01:16,13566,423,119,14232,5039,4080,734,2142,325,13887,20654,37,-848,345,20659
2026-08-16 22:29:45,13608,425,119,14274,5044,4094,738,2148,324,13902,20653,38,-843,372,20659
2026-08-16 23:00:47,13622,425,119,14286,5072,4099,739,2142,320,13948,20651,-7,-856,338,20659
2026-08-16 23:29:43,13629,426,119,14294,5075,4130,731,2147,318,13963,20649,-48,-852,330,20659
2026-08-17 00:00:49,13588,420,118,14245,5062,4126,726,2146,327,13955,20648,-67,-852,290,20659
2026-08-17 00:29:43,13595,348,120,14179,5051,4121,729,2145,324,13936,20644,-108,-853,243,20659
2026-08-17 01:00:53,13660,269,118,14179,5098,4109,722,2146,321,13946,20636,-155,-845,234,20659
2026-08-17 01:29:42,13704,242,119,14193,5009,4104,723,2142,315,13858,20633,-154,-845,335,20659
2026-08-17 02:00:51,13724,244,118,14211,5030,4118,717,2144,309,13881,20628,-155,-847,331,20659
2026-08-17 02:29:43,13736,245,119,14227,5032,4113,717,2148,310,13890,20625,-170,-845,337,20659
2026-08-17 03:00:50,13714,245,119,14201,5050,4120,719,2148,311,13924,20620,-187,-849,277,20659
2026-08-17 03:29:42,13742,244,119,14229,5045,4130,726,2144,309,13925,20617,-192,-840,304,20659
2026-08-17 04:00:51,13764,244,118,14253,5056,4064,727,2149,311,13855,20614,-204,-841,398,20659
2026-08-17 04:29:43,13698,242,118,14185,5043,4071,727,2143,310,13864,20616,-165,-843,321,20659
2026-08-17 05:00:51,13659,165,119,14123,5049,4087,730,2064,308,13808,20608,-172,-851,316,20659
2026-08-17 05:29:43,13694,0,118,13940,5036,4104,722,2069,294,13793,20600,-195,-845,146,20659
2026-08-17 06:00:45,13589,0,119,13836,5006,4092,725,2036,340,13757,20590,-225,-844,79,20659
2026-08-17 06:29:42,13655,0,120,13903,5036,4102,715,2018,312,13749,20572,-316,-844,154,20659
2026-08-17 07:00:59,13630,0,119,13881,5068,4086,716,2004,311,13743,20558,-370,-840,138,20659
2026-08-17 07:29:46,13558,0,187,13878,5073,4079,724,1984,311,13731,20543,-444,-821,148,20659
2026-08-17 08:00:56,13536,0,192,13859,5094,4087,732,1974,311,13738,20528,-519,-828,122,20659
2026-08-17 08:29:51,13516,0,192,13842,5084,4074,723,1987,309,13770,20515,-607,-871,72,20659
2026-08-17 09:00:52,13234,0,192,13528,5022,4066,727,1995,308,13490,20491,-699,-695,39,20659
2026-08-17 09:30:16,13055,0,300,13355,5109,4234,0,2006,534,13279,20462,-829,-887,76,20659
2026-08-17 10:00:48,13070,0,303,13426,5095,3983,652,1947,493,13610,20448,-853,-829,-183,20659
2026-08-17 10:29:45,13175,0,306,13533,5070,3997,686,2015,490,13580,20426,-878,-723,-47,20659
2026-08-17 11:00:49,13188,0,308,13547,5080,4004,688,2083,507,13788,20404,-920,-726,-241,20659
2026-08-17 11:29:42,13187,0,306,13545,5095,4036,672,2233,479,13952,20380,-974,-718,-406,20659
2026-08-17 12:00:53,13277,0,307,13634,5046,4030,674,2185,488,13789,20353,-1048,-716,-156,20659
2026-08-17 12:29:43,13241,0,308,13601,4984,4035,667,2160,493,13632,20330,-1112,-590,-31,20659
2026-08-17 13:00:44,13208,0,294,13569,5034,4033,659,2143,490,13664,20314,-1060,-652,-95,20659
